transaction_id,customer_id,transaction_date,transaction_type,plan_tier,amount
TXN007981,CUST1223,2025-09-28,Renewal,Basic,29
TXN007982,CUST1223,2025-10-28,Renewal,Basic,29
TXN007983,CUST1223,2025-11-28,Renewal,Basic,29
TXN007984,CUST1223,2025-12-28,Renewal,Basic,29
TXN007985,CUST1223,2026-01-28,Renewal,Basic,29
TXN007986,CUST1223,2026-02-28,Renewal,Basic,29
TXN007987,CUST1223,2026-03-28,Renewal,Basic,29
TXN007988,CUST1223,2026-04-28,Upgrade,Pro,59
TXN007989,CUST1223,2026-05-28,Renewal,Pro,59
TXN007990,CUST1223,2026-06-28,Renewal,Pro,59
TXN007991,CUST1223,2026-07-28,Renewal,Pro,59
TXN007992,CUST1235,2024-04-28,New Subscription,Basic,29
TXN007993,CUST1235,2024-05-28,Renewal,Basic,29
TXN007994,CUST1235,2024-06-28,Renewal,Basic,29
TXN007995,CUST1235,2024-07-28,Renewal,Basic,29
TXN007996,CUST1235,2024-08-28,Renewal,Basic,29
TXN007997,CUST1235,2024-09-28,Renewal,Basic,29
TXN007998,CUST1235,2024-10-28,Renewal,Basic,29
TXN007999,CUST1235,2024-11-28,Renewal,Basic,29
TXN008000,CUST1235,2024-12-28,Renewal,Basic,29
TXN008001,CUST1235,2025-01-28,Renewal,Basic,29
TXN008002,CUST1235,2025-02-28,Renewal,Basic,29
TXN008003,CUST1235,2025-03-28,Renewal,Basic,29
TXN008004,CUST1235,2025-04-28,Renewal,Basic,29
TXN008005,CUST1235,2025-05-28,Renewal,Basic,29
TXN008006,CUST1235,2025-06-28,Renewal,Basic,29
TXN008007,CUST1235,2025-07-28,Renewal,Basic,29
TXN008008,CUST1235,2025-08-28,Renewal,Basic,29
TXN008009,CUST1235,2025-09-28,Upgrade,Pro,59
TXN008010,CUST1235,2025-10-28,Renewal,Pro,59
TXN008011,CUST1235,2025-11-28,Renewal,Pro,59
TXN008012,CUST1235,2025-12-28,Renewal,Pro,59
TXN008013,CUST1235,2026-01-28,Renewal,Pro,59
TXN008014,CUST1235,2026-02-28,Renewal,Pro,59
TXN008015,CUST1235,2026-03-28,Renewal,Pro,59
TXN008016,CUST1235,2026-04-28,Renewal,Pro,59
TXN008017,CUST1235,2026-05-28,Renewal,Pro,59
TXN008018,CUST1235,2026-06-28,Renewal,Pro,59
TXN008019,CUST1235,2026-07-28,Renewal,Pro,59
TXN008020,CUST1234,2024-05-02,New Subscription,Basic,29
TXN008021,CUST1234,2024-06-02,Cancellation,Basic,0
TXN008022,CUST1275,2024-05-02,New Subscription,Basic,29
TXN008023,CUST1275,2024-06-02,Renewal,Basic,29
TXN008024,CUST1275,2024-07-02,Renewal,Basic,29
TXN008025,CUST1275,2024-08-02,Renewal,Basic,29
TXN008026,CUST1275,2024-09-02,Renewal,Basic,29
TXN008027,CUST1275,2024-10-02,Renewal,Basic,29
TXN008028,CUST1275,2024-11-02,Renewal,Basic,29
TXN008029,CUST1275,2024-12-02,Renewal,Basic,29
TXN008030,CUST1275,2025-01-02,Renewal,Basic,29
TXN008031,CUST1275,2025-02-02,Renewal,Basic,29
TXN008032,CUST1275,2025-03-02,Renewal,Basic,29
TXN008033,CUST1275,2025-04-02,Renewal,Basic,29
TXN008034,CUST1275,2025-05-02,Renewal,Basic,29
TXN008035,CUST1275,2025-06-02,Renewal,Basic,29
TXN008036,CUST1275,2025-07-02,Renewal,Basic,29
TXN008037,CUST1275,2025-08-02,Renewal,Basic,29
TXN008038,CUST1275,2025-09-02,Renewal,Basic,29
TXN008039,CUST1275,2025-10-02,Renewal,Basic,29
TXN008040,CUST1275,2025-11-02,Renewal,Basic,29
TXN008041,CUST1275,2025-12-02,Renewal,Basic,29
TXN008042,CUST1275,2026-01-02,Renewal,Basic,29
TXN008043,CUST1275,2026-02-02,Renewal,Basic,29
TXN008044,CUST1275,2026-03-02,Renewal,Basic,29
TXN008045,CUST1275,2026-04-02,Renewal,Basic,29
TXN008046,CUST1275,2026-05-02,Renewal,Basic,29
TXN008047,CUST1275,2026-06-02,Renewal,Basic,29
TXN008048,CUST1275,2026-07-02,Renewal,Basic,29
TXN008049,CUST1275,2026-08-02,Renewal,Basic,29
TXN008050,CUST1219,2024-05-11,New Subscription,Basic,29
TXN008051,CUST1219,2024-06-11,Renewal,Basic,29
TXN008052,CUST1219,2024-07-11,Renewal,Basic,29
TXN008053,CUST1219,2024-08-11,Renewal,Basic,29
TXN008054,CUST1219,2024-09-11,Renewal,Basic,29
TXN008055,CUST1219,2024-10-11,Renewal,Basic,29
TXN008056,CUST1219,2024-11-11,Renewal,Basic,29
TXN008057,CUST1219,2024-12-11,Renewal,Basic,29
TXN008058,CUST1219,2025-01-11,Renewal,Basic,29
TXN008059,CUST1219,2025-02-11,Renewal,Basic,29
TXN008060,CUST1219,2025-03-11,Renewal,Basic,29
TXN008061,CUST1219,2025-04-11,Renewal,Basic,29
TXN008062,CUST1219,2025-05-11,Renewal,Basic,29
TXN008063,CUST1219,2025-06-11,Renewal,Basic,29
TXN008064,CUST1219,2025-07-11,Renewal,Basic,29
TXN008065,CUST1219,2025-08-11,Renewal,Basic,29
TXN008066,CUST1219,2025-09-11,Renewal,Basic,29
TXN008067,CUST1219,2025-10-11,Renewal,Basic,29
TXN008068,CUST1219,2025-11-11,Renewal,Basic,29
TXN008069,CUST1219,2025-12-11,Renewal,Basic,29
TXN008070,CUST1219,2026-01-11,Renewal,Basic,29
TXN008071,CUST1219,2026-02-11,Renewal,Basic,29
TXN008072,CUST1219,2026-03-11,Renewal,Basic,29
TXN008073,CUST1219,2026-04-11,Renewal,Basic,29
TXN008074,CUST1219,2026-05-11,Upgrade,Pro,59
TXN008075,CUST1219,2026-06-11,Upgrade,Enterprise,149
TXN008076,CUST1219,2026-07-11,Renewal,Enterprise,149
TXN008077,CUST1219,2026-08-11,Renewal,Enterprise,149
TXN008078,CUST1277,2024-05-11,New Subscription,Basic,29
TXN008079,CUST1277,2024-06-11,Renewal,Basic,29
TXN008080,CUST1277,2024-07-11,Renewal,Basic,29
TXN008081,CUST1277,2024-08-11,Renewal,Basic,29
TXN008082,CUST1277,2024-09-11,Renewal,Basic,29
TXN008083,CUST1277,2024-10-11,Renewal,Basic,29
TXN008084,CUST1277,2024-11-11,Upgrade,Pro,59
TXN008085,CUST1277,2024-12-11,Renewal,Pro,59
TXN008086,CUST1277,2025-01-11,Renewal,Pro,59
TXN008087,CUST1277,2025-02-11,Renewal,Pro,59
TXN008088,CUST1277,2025-03-11,Renewal,Pro,59
TXN008089,CUST1277,2025-04-11,Renewal,Pro,59
TXN008090,CUST1277,2025-05-11,Renewal,Pro,59
TXN008091,CUST1277,2025-06-11,Renewal,Pro,59
TXN008092,CUST1277,2025-07-11,Renewal,Pro,59
TXN008093,CUST1277,2025-08-11,Renewal,Pro,59
TXN008094,CUST1277,2025-09-11,Renewal,Pro,59
TXN008095,CUST1277,2025-10-11,Renewal,Pro,59
TXN008096,CUST1277,2025-11-11,Renewal,Pro,59
TXN008097,CUST1277,2025-12-11,Renewal,Pro,59
TXN008098,CUST1277,2026-01-11,Renewal,Pro,59
TXN008099,CUST1277,2026-02-11,Downgrade,Basic,29
TXN008100,CUST1277,2026-03-11,Renewal,Basic,29
TXN008101,CUST1277,2026-04-11,Renewal,Basic,29
TXN008102,CUST1277,2026-05-11,Renewal,Basic,29
TXN008103,CUST1277,2026-06-11,Renewal,Basic,29
TXN008104,CUST1277,2026-07-11,Renewal,Basic,29
TXN008105,CUST1277,2026-08-11,Renewal,Basic,29
TXN008106,CUST1301,2024-05-13,New Subscription,Pro,59
TXN008107,CUST1301,2024-06-13,Renewal,Pro,59
TXN008108,CUST1301,2024-07-13,Renewal,Pro,59
TXN008109,CUST1301,2024-08-13,Renewal,Pro,59
TXN008110,CUST1301,2024-09-13,Renewal,Pro,59
TXN008111,CUST1301,2024-10-13,Renewal,Pro,59
TXN008112,CUST1301,2024-11-13,Renewal,Pro,59
TXN008113,CUST1301,2024-12-13,Renewal,Pro,59
TXN008114,CUST1301,2025-01-13,Renewal,Pro,59
TXN008115,CUST1301,2025-02-13,Renewal,Pro,59
TXN008116,CUST1301,2025-03-13,Renewal,Pro,59
TXN008117,CUST1301,2025-04-13,Renewal,Pro,59
TXN008118,CUST1301,2025-05-13,Renewal,Pro,59
TXN008119,CUST1301,2025-06-13,Renewal,Pro,59
TXN008120,CUST1301,2025-07-13,Renewal,Pro,59
TXN008121,CUST1301,2025-08-13,Renewal,Pro,59
TXN008122,CUST1301,2025-09-13,Cancellation,Pro,0
TXN008123,CUST1293,2024-05-19,New Subscription,Basic,29
TXN008124,CUST1293,2024-06-19,Renewal,Basic,29
TXN008125,CUST1293,2024-07-19,Renewal,Basic,29
TXN008126,CUST1293,2024-08-19,Renewal,Basic,29
TXN008127,CUST1293,2024-09-19,Renewal,Basic,29
TXN008128,CUST1293,2024-10-19,Cancellation,Basic,0
TXN008129,CUST1261,2024-05-20,New Subscription,Pro,59
TXN008130,CUST1261,2024-06-20,Renewal,Pro,59
TXN008131,CUST1261,2024-07-20,Downgrade,Basic,29
TXN008132,CUST1261,2024-08-20,Renewal,Basic,29
TXN008133,CUST1261,2024-09-20,Renewal,Basic,29
TXN008134,CUST1261,2024-10-20,Renewal,Basic,29
TXN008135,CUST1261,2024-11-20,Renewal,Basic,29
TXN008136,CUST1261,2024-12-20,Renewal,Basic,29
TXN008137,CUST1261,2025-01-20,Renewal,Basic,29
TXN008138,CUST1261,2025-02-20,Renewal,Basic,29
TXN008139,CUST1261,2025-03-20,Renewal,Basic,29
TXN008140,CUST1261,2025-04-20,Renewal,Basic,29
TXN008141,CUST1261,2025-05-20,Renewal,Basic,29
TXN008142,CUST1261,2025-06-20,Renewal,Basic,29
TXN008143,CUST1261,2025-07-20,Renewal,Basic,29
TXN008144,CUST1261,2025-08-20,Renewal,Basic,29
TXN008145,CUST1261,2025-09-20,Renewal,Basic,29
TXN008146,CUST1261,2025-10-20,Renewal,Basic,29
TXN008147,CUST1261,2025-11-20,Renewal,Basic,29
TXN008148,CUST1261,2025-12-20,Renewal,Basic,29
TXN008149,CUST1261,2026-01-20,Renewal,Basic,29
TXN008150,CUST1261,2026-02-20,Renewal,Basic,29
TXN008151,CUST1261,2026-03-20,Renewal,Basic,29
TXN008152,CUST1261,2026-04-20,Renewal,Basic,29
TXN008153,CUST1261,2026-05-20,Renewal,Basic,29
TXN008154,CUST1261,2026-06-20,Renewal,Basic,29
TXN008155,CUST1261,2026-07-20,Renewal,Basic,29
TXN008156,CUST1216,2024-05-22,New Subscription,Pro,59
TXN008157,CUST1216,2024-06-22,Renewal,Pro,59
TXN008158,CUST1216,2024-07-22,Renewal,Pro,59
TXN008159,CUST1216,2024-08-22,Renewal,Pro,59
TXN008160,CUST1216,2024-09-22,Renewal,Pro,59
TXN008161,CUST1216,2024-10-22,Renewal,Pro,59
TXN008162,CUST1216,2024-11-22,Renewal,Pro,59
TXN008163,CUST1216,2024-12-22,Downgrade,Basic,29
TXN008164,CUST1216,2025-01-22,Renewal,Basic,29
TXN008165,CUST1216,2025-02-22,Renewal,Basic,29
TXN008166,CUST1216,2025-03-22,Renewal,Basic,29
TXN008167,CUST1216,2025-04-22,Renewal,Basic,29
TXN008168,CUST1216,2025-05-22,Renewal,Basic,29
TXN008169,CUST1216,2025-06-22,Renewal,Basic,29
TXN008170,CUST1216,2025-07-22,Upgrade,Pro,59
TXN008171,CUST1216,2025-08-22,Renewal,Pro,59
TXN008172,CUST1216,2025-09-22,Renewal,Pro,59
TXN008173,CUST1216,2025-10-22,Renewal,Pro,59
TXN008174,CUST1216,2025-11-22,Renewal,Pro,59
TXN008175,CUST1216,2025-12-22,Renewal,Pro,59
TXN008176,CUST1216,2026-01-22,Renewal,Pro,59
TXN008177,CUST1216,2026-02-22,Renewal,Pro,59
TXN008178,CUST1216,2026-03-22,Renewal,Pro,59
TXN008179,CUST1216,2026-04-22,Renewal,Pro,59
TXN008180,CUST1216,2026-05-22,Renewal,Pro,59
TXN008181,CUST1216,2026-06-22,Renewal,Pro,59
TXN008182,CUST1216,2026-07-22,Renewal,Pro,59
TXN008183,CUST1285,2024-05-24,New Subscription,Basic,29
TXN008184,CUST1285,2024-06-24,Renewal,Basic,29
TXN008185,CUST1285,2024-07-24,Renewal,Basic,29
TXN008186,CUST1285,2024-08-24,Renewal,Basic,29
TXN008187,CUST1285,2024-09-24,Cancellation,Basic,0
TXN008188,CUST1285,2025-03-24,Reactivation,Basic,29
TXN008189,CUST1285,2025-04-24,Renewal,Basic,29
TXN008190,CUST1285,2025-05-24,Renewal,Basic,29
TXN008191,CUST1285,2025-06-24,Renewal,Basic,29
TXN008192,CUST1285,2025-07-24,Renewal,Basic,29
TXN008193,CUST1285,2025-08-24,Renewal,Basic,29
TXN008194,CUST1285,2025-09-24,Renewal,Basic,29
TXN008195,CUST1285,2025-10-24,Renewal,Basic,29
TXN008196,CUST1285,2025-11-24,Renewal,Basic,29
TXN008197,CUST1285,2025-12-24,Renewal,Basic,29
TXN008198,CUST1285,2026-01-24,Renewal,Basic,29
TXN008199,CUST1285,2026-02-24,Renewal,Basic,29
TXN008200,CUST1285,2026-03-24,Renewal,Basic,29
TXN008201,CUST1285,2026-04-24,Renewal,Basic,29
TXN008202,CUST1285,2026-05-24,Renewal,Basic,29
TXN008203,CUST1285,2026-06-24,Renewal,Basic,29
TXN008204,CUST1285,2026-07-24,Renewal,Basic,29
TXN008205,CUST1221,2024-05-27,New Subscription,Basic,29
TXN008206,CUST1221,2024-06-27,Renewal,Basic,29
TXN008207,CUST1221,2024-07-27,Renewal,Basic,29
TXN008208,CUST1221,2024-08-27,Renewal,Basic,29
TXN008209,CUST1221,2024-09-27,Upgrade,Pro,59
TXN008210,CUST1221,2024-10-27,Renewal,Pro,59
TXN008211,CUST1221,2024-11-27,Renewal,Pro,59
TXN008212,CUST1221,2024-12-27,Renewal,Pro,59
TXN008213,CUST1221,2025-01-27,Renewal,Pro,59
TXN008214,CUST1221,2025-02-27,Renewal,Pro,59
TXN008215,CUST1221,2025-03-27,Renewal,Pro,59
TXN008216,CUST1221,2025-04-27,Renewal,Pro,59
TXN008217,CUST1221,2025-05-27,Renewal,Pro,59
TXN008218,CUST1221,2025-06-27,Renewal,Pro,59
TXN008219,CUST1221,2025-07-27,Renewal,Pro,59
TXN008220,CUST1221,2025-08-27,Renewal,Pro,59
TXN008221,CUST1221,2025-09-27,Renewal,Pro,59
TXN008222,CUST1221,2025-10-27,Renewal,Pro,59
TXN008223,CUST1221,2025-11-27,Renewal,Pro,59
TXN008224,CUST1221,2025-12-27,Renewal,Pro,59
TXN008225,CUST1221,2026-01-27,Renewal,Pro,59
TXN008226,CUST1221,2026-02-27,Renewal,Pro,59
TXN008227,CUST1221,2026-03-27,Renewal,Pro,59
TXN008228,CUST1221,2026-04-27,Renewal,Pro,59
TXN008229,CUST1221,2026-05-27,Upgrade,Enterprise,149
TXN008230,CUST1221,2026-06-27,Renewal,Enterprise,149
TXN008231,CUST1221,2026-07-27,Renewal,Enterprise,149
TXN008232,CUST1292,2024-06-05,New Subscription,Pro,59
TXN008233,CUST1292,2024-07-05,Renewal,Pro,59
TXN008234,CUST1292,2024-08-05,Renewal,Pro,59
TXN008235,CUST1292,2024-09-05,Renewal,Pro,59
TXN008236,CUST1292,2024-10-05,Renewal,Pro,59
TXN008237,CUST1292,2024-11-05,Renewal,Pro,59
TXN008238,CUST1292,2024-12-05,Renewal,Pro,59
TXN008239,CUST1292,2025-01-05,Renewal,Pro,59
TXN008240,CUST1292,2025-02-05,Renewal,Pro,59
TXN008241,CUST1292,2025-03-05,Renewal,Pro,59
TXN008242,CUST1292,2025-04-05,Renewal,Pro,59
TXN008243,CUST1292,2025-05-05,Renewal,Pro,59
TXN008244,CUST1292,2025-06-05,Renewal,Pro,59
TXN008245,CUST1292,2025-07-05,Renewal,Pro,59
TXN008246,CUST1292,2025-08-05,Downgrade,Basic,29
TXN008247,CUST1292,2025-09-05,Renewal,Basic,29
TXN008248,CUST1292,2025-10-05,Renewal,Basic,29
TXN008249,CUST1292,2025-11-05,Renewal,Basic,29
TXN008250,CUST1292,2025-12-05,Renewal,Basic,29
TXN008251,CUST1292,2026-01-05,Renewal,Basic,29
TXN008252,CUST1292,2026-02-05,Renewal,Basic,29
TXN008253,CUST1292,2026-03-05,Renewal,Basic,29
TXN008254,CUST1292,2026-04-05,Renewal,Basic,29
TXN008255,CUST1292,2026-05-05,Renewal,Basic,29
TXN008256,CUST1292,2026-06-05,Renewal,Basic,29
TXN008257,CUST1292,2026-07-05,Renewal,Basic,29
TXN008258,CUST1292,2026-08-05,Renewal,Basic,29
TXN008259,CUST1270,2024-06-10,New Subscription,Pro,59
TXN008260,CUST1270,2024-07-10,Renewal,Pro,59
TXN008261,CUST1270,2024-08-10,Renewal,Pro,59
TXN008262,CUST1270,2024-09-10,Renewal,Pro,59
TXN008263,CUST1270,2024-10-10,Renewal,Pro,59
TXN008264,CUST1270,2024-11-10,Renewal,Pro,59
TXN008265,CUST1270,2024-12-10,Renewal,Pro,59
TXN008266,CUST1270,2025-01-10,Upgrade,Enterprise,149
TXN008267,CUST1270,2025-02-10,Renewal,Enterprise,149
TXN008268,CUST1270,2025-03-10,Renewal,Enterprise,149
TXN008269,CUST1270,2025-04-10,Renewal,Enterprise,149
TXN008270,CUST1270,2025-05-10,Renewal,Enterprise,149
TXN008271,CUST1270,2025-06-10,Renewal,Enterprise,149
TXN008272,CUST1270,2025-07-10,Renewal,Enterprise,149
TXN008273,CUST1270,2025-08-10,Renewal,Enterprise,149
TXN008274,CUST1270,2025-09-10,Renewal,Enterprise,149
TXN008275,CUST1270,2025-10-10,Renewal,Enterprise,149
TXN008276,CUST1270,2025-11-10,Renewal,Enterprise,149
TXN008277,CUST1270,2025-12-10,Renewal,Enterprise,149
TXN008278,CUST1270,2026-01-10,Renewal,Enterprise,149
TXN008279,CUST1270,2026-02-10,Renewal,Enterprise,149
TXN008280,CUST1270,2026-03-10,Renewal,Enterprise,149
TXN008281,CUST1270,2026-04-10,Renewal,Enterprise,149
TXN008282,CUST1270,2026-05-10,Renewal,Enterprise,149
TXN008283,CUST1270,2026-06-10,Renewal,Enterprise,149
TXN008284,CUST1270,2026-07-10,Renewal,Enterprise,149
TXN008285,CUST1270,2026-08-10,Renewal,Enterprise,149
TXN008286,CUST1305,2024-06-10,New Subscription,Basic,29
TXN008287,CUST1305,2024-07-10,Renewal,Basic,29
TXN008288,CUST1305,2024-08-10,Renewal,Basic,29
TXN008289,CUST1305,2024-09-10,Renewal,Basic,29
TXN008290,CUST1305,2024-10-10,Renewal,Basic,29
TXN008291,CUST1305,2024-11-10,Renewal,Basic,29
TXN008292,CUST1305,2024-12-10,Renewal,Basic,29
TXN008293,CUST1305,2025-01-10,Renewal,Basic,29
TXN008294,CUST1305,2025-02-10,Renewal,Basic,29
TXN008295,CUST1305,2025-03-10,Renewal,Basic,29
TXN008296,CUST1305,2025-04-10,Renewal,Basic,29
TXN008297,CUST1305,2025-05-10,Renewal,Basic,29
TXN008298,CUST1305,2025-06-10,Renewal,Basic,29
TXN008299,CUST1305,2025-07-10,Renewal,Basic,29
TXN008300,CUST1305,2025-08-10,Renewal,Basic,29
TXN008301,CUST1305,2025-09-10,Renewal,Basic,29
TXN008302,CUST1305,2025-10-10,Renewal,Basic,29
TXN008303,CUST1305,2025-11-10,Renewal,Basic,29
TXN008304,CUST1305,2025-12-10,Renewal,Basic,29
TXN008305,CUST1305,2026-01-10,Renewal,Basic,29
TXN008306,CUST1305,2026-02-10,Renewal,Basic,29
TXN008307,CUST1305,2026-03-10,Renewal,Basic,29
TXN008308,CUST1305,2026-04-10,Renewal,Basic,29
TXN008309,CUST1305,2026-05-10,Renewal,Basic,29
TXN008310,CUST1305,2026-06-10,Renewal,Basic,29
TXN008311,CUST1305,2026-07-10,Renewal,Basic,29
TXN008312,CUST1305,2026-08-10,Renewal,Basic,29
TXN008313,CUST1267,2024-06-12,New Subscription,Pro,59
TXN008314,CUST1267,2024-07-12,Renewal,Pro,59
TXN008315,CUST1267,2024-08-12,Renewal,Pro,59
TXN008316,CUST1267,2024-09-12,Renewal,Pro,59
TXN008317,CUST1267,2024-10-12,Renewal,Pro,59
TXN008318,CUST1267,2024-11-12,Renewal,Pro,59
TXN008319,CUST1267,2024-12-12,Upgrade,Enterprise,149
TXN008320,CUST1267,2025-01-12,Renewal,Enterprise,149
TXN008321,CUST1267,2025-02-12,Renewal,Enterprise,149
TXN008322,CUST1267,2025-03-12,Renewal,Enterprise,149
TXN008323,CUST1267,2025-04-12,Renewal,Enterprise,149
TXN008324,CUST1267,2025-05-12,Renewal,Enterprise,149
TXN008325,CUST1267,2025-06-12,Renewal,Enterprise,149
TXN008326,CUST1267,2025-07-12,Renewal,Enterprise,149
TXN008327,CUST1267,2025-08-12,Renewal,Enterprise,149
TXN008328,CUST1267,2025-09-12,Renewal,Enterprise,149
TXN008329,CUST1267,2025-10-12,Renewal,Enterprise,149
TXN008330,CUST1267,2025-11-12,Renewal,Enterprise,149
TXN008331,CUST1267,2025-12-12,Renewal,Enterprise,149
TXN008332,CUST1267,2026-01-12,Renewal,Enterprise,149
TXN008333,CUST1267,2026-02-12,Renewal,Enterprise,149
TXN008334,CUST1267,2026-03-12,Renewal,Enterprise,149
TXN008335,CUST1267,2026-04-12,Renewal,Enterprise,149
TXN008336,CUST1267,2026-05-12,Renewal,Enterprise,149
TXN008337,CUST1267,2026-06-12,Renewal,Enterprise,149
TXN008338,CUST1267,2026-07-12,Renewal,Enterprise,149
TXN008339,CUST1267,2026-08-12,Renewal,Enterprise,149
TXN008340,CUST1287,2024-06-12,New Subscription,Pro,59
TXN008341,CUST1287,2024-07-12,Renewal,Pro,59
TXN008342,CUST1287,2024-08-12,Renewal,Pro,59
TXN008343,CUST1287,2024-09-12,Renewal,Pro,59
TXN008344,CUST1287,2024-10-12,Renewal,Pro,59
TXN008345,CUST1287,2024-11-12,Renewal,Pro,59
TXN008346,CUST1287,2024-12-12,Renewal,Pro,59
TXN008347,CUST1287,2025-01-12,Renewal,Pro,59
TXN008348,CUST1287,2025-02-12,Renewal,Pro,59
TXN008349,CUST1287,2025-03-12,Renewal,Pro,59
TXN008350,CUST1287,2025-04-12,Renewal,Pro,59
TXN008351,CUST1287,2025-05-12,Renewal,Pro,59
TXN008352,CUST1287,2025-06-12,Renewal,Pro,59
TXN008353,CUST1287,2025-07-12,Renewal,Pro,59
TXN008354,CUST1287,2025-08-12,Renewal,Pro,59
TXN008355,CUST1287,2025-09-12,Renewal,Pro,59
TXN008356,CUST1287,2025-10-12,Renewal,Pro,59
TXN008357,CUST1287,2025-11-12,Renewal,Pro,59
TXN008358,CUST1287,2025-12-12,Renewal,Pro,59
TXN008359,CUST1287,2026-01-12,Renewal,Pro,59
TXN008360,CUST1287,2026-02-12,Renewal,Pro,59
TXN008361,CUST1287,2026-03-12,Renewal,Pro,59
TXN008362,CUST1287,2026-04-12,Renewal,Pro,59
TXN008363,CUST1287,2026-05-12,Renewal,Pro,59
TXN008364,CUST1287,2026-06-12,Renewal,Pro,59
TXN008365,CUST1287,2026-07-12,Renewal,Pro,59
TXN008366,CUST1287,2026-08-12,Renewal,Pro,59
TXN008367,CUST1297,2024-06-20,New Subscription,Basic,29
TXN008368,CUST1297,2024-07-20,Renewal,Basic,29
TXN008369,CUST1297,2024-08-20,Renewal,Basic,29
TXN008370,CUST1297,2024-09-20,Renewal,Basic,29
TXN008371,CUST1297,2024-10-20,Renewal,Basic,29
TXN008372,CUST1297,2024-11-20,Renewal,Basic,29
TXN008373,CUST1297,2024-12-20,Renewal,Basic,29
TXN008374,CUST1297,2025-01-20,Renewal,Basic,29
TXN008375,CUST1297,2025-02-20,Renewal,Basic,29
TXN008376,CUST1297,2025-03-20,Renewal,Basic,29
TXN008377,CUST1297,2025-04-20,Renewal,Basic,29
TXN008378,CUST1297,2025-05-20,Renewal,Basic,29
TXN008379,CUST1297,2025-06-20,Renewal,Basic,29
TXN008380,CUST1297,2025-07-20,Renewal,Basic,29
TXN008381,CUST1297,2025-08-20,Renewal,Basic,29
TXN008382,CUST1297,2025-09-20,Renewal,Basic,29
TXN008383,CUST1297,2025-10-20,Renewal,Basic,29
TXN008384,CUST1297,2025-11-20,Renewal,Basic,29
TXN008385,CUST1297,2025-12-20,Renewal,Basic,29
TXN008386,CUST1297,2026-01-20,Renewal,Basic,29
TXN008387,CUST1297,2026-02-20,Renewal,Basic,29
TXN008388,CUST1297,2026-03-20,Renewal,Basic,29
TXN008389,CUST1297,2026-04-20,Renewal,Basic,29
TXN008390,CUST1297,2026-05-20,Renewal,Basic,29
TXN008391,CUST1297,2026-06-20,Cancellation,Basic,0
TXN008392,CUST1222,2024-06-26,New Subscription,Basic,29
TXN008393,CUST1222,2024-07-26,Renewal,Basic,29
TXN008394,CUST1222,2024-08-26,Renewal,Basic,29
TXN008395,CUST1222,2024-09-26,Renewal,Basic,29
TXN008396,CUST1222,2024-10-26,Renewal,Basic,29
TXN008397,CUST1222,2024-11-26,Renewal,Basic,29
TXN008398,CUST1222,2024-12-26,Renewal,Basic,29
TXN008399,CUST1222,2025-01-26,Renewal,Basic,29
TXN008400,CUST1222,2025-02-26,Renewal,Basic,29
TXN008401,CUST1222,2025-03-26,Renewal,Basic,29
TXN008402,CUST1222,2025-04-26,Renewal,Basic,29
TXN008403,CUST1222,2025-05-26,Renewal,Basic,29
TXN008404,CUST1222,2025-06-26,Renewal,Basic,29
TXN008405,CUST1222,2025-07-26,Renewal,Basic,29
TXN008406,CUST1222,2025-08-26,Renewal,Basic,29
TXN008407,CUST1222,2025-09-26,Upgrade,Pro,59
TXN008408,CUST1222,2025-10-26,Renewal,Pro,59
TXN008409,CUST1222,2025-11-26,Renewal,Pro,59
TXN008410,CUST1222,2025-12-26,Renewal,Pro,59
TXN008411,CUST1222,2026-01-26,Renewal,Pro,59
TXN008412,CUST1222,2026-02-26,Renewal,Pro,59
TXN008413,CUST1222,2026-03-26,Renewal,Pro,59
TXN008414,CUST1222,2026-04-26,Renewal,Pro,59
TXN008415,CUST1222,2026-05-26,Renewal,Pro,59
TXN008416,CUST1222,2026-06-26,Renewal,Pro,59
TXN008417,CUST1222,2026-07-26,Renewal,Pro,59
TXN008418,CUST1255,2024-06-27,New Subscription,Basic,29
TXN008419,CUST1255,2024-07-27,Renewal,Basic,29
TXN008420,CUST1255,2024-08-27,Renewal,Basic,29
TXN008421,CUST1255,2024-09-27,Renewal,Basic,29
TXN008422,CUST1255,2024-10-27,Renewal,Basic,29
TXN008423,CUST1255,2024-11-27,Renewal,Basic,29
TXN008424,CUST1255,2024-12-27,Renewal,Basic,29
TXN008425,CUST1255,2025-01-27,Renewal,Basic,29
TXN008426,CUST1255,2025-02-27,Renewal,Basic,29
TXN008427,CUST1255,2025-03-27,Renewal,Basic,29
TXN008428,CUST1255,2025-04-27,Renewal,Basic,29
TXN008429,CUST1255,2025-05-27,Renewal,Basic,29
TXN008430,CUST1255,2025-06-27,Renewal,Basic,29
TXN008431,CUST1255,2025-07-27,Renewal,Basic,29
TXN008432,CUST1255,2025-08-27,Renewal,Basic,29
TXN008433,CUST1255,2025-09-27,Renewal,Basic,29
TXN008434,CUST1255,2025-10-27,Renewal,Basic,29
TXN008435,CUST1255,2025-11-27,Renewal,Basic,29
TXN008436,CUST1255,2025-12-27,Renewal,Basic,29
TXN008437,CUST1255,2026-01-27,Renewal,Basic,29
TXN008438,CUST1255,2026-02-27,Renewal,Basic,29
TXN008439,CUST1255,2026-03-27,Renewal,Basic,29
TXN008440,CUST1255,2026-04-27,Renewal,Basic,29
TXN008441,CUST1255,2026-05-27,Renewal,Basic,29
